,order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
412672,35722919,282721,79432,55609,97720,0,1,1,14154,tutor,algebra,5968,12432,18,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,49070,5177,0,2,14154,55508,,11,0,,3,
109501,30392150,272671,78458,47297,85815,1,1,1,23536,tutor,algebra,10358,12455,31,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,49076,5177,0,3,23536,29869,,20-Jul,0,,29,29.0
60301,31719963,270300,79014,42014,74527,1,0,1,156358,tutor,algebra,6110,12351,160,MasterySection,6094,16.0,Counting Methods,42999,2770,0,0,156367,30871,,24-Jun,0,,9,9.0
269169,36369659,285789,77118,99195,189217,1,1,1,3510,tutor,algebra,11898,14033,3,MasterySection,11898,277.0,Addition and Subtraction Integers,48183,139,0,3,3510,29882,,-4,0,,2760,2760.0
474140,31987494,274349,78917,73545,136058,1,1,1,20561,tutor,fill_in_1,9913,12885,55,MasterySection,9913,,,42999,2770,0,2,20561,73256,,3/(2(a^6)(b^5)),0,,158,95.0
355356,33723961,279730,78590,50386,89279,1,1,1,34450,tutor,algebra,7212,12375,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,34450,30010,,70,0,,139,139.0
57785,33921748,272398,85088,33185,51470,1,0,2,5593,tutor,algebra,5948,12667,65,MasterySection,5948,15.0,Range,11158,5256,2,4,20437,30060,,,1,0.0,2,2.0
54802,35534016,282733,86562,36934,58065,1,1,1,11110,tutor,algebra,5918,12473,7,MasterySection,5918,14.0,Mode,24116,76,0,0,11110,30049,,72,0,,3,3.0
160748,38222918,290625,96211,77956,147524,1,1,1,11602,tutor,algebra,9372,14412,13,MasterySection,9372,61.0,Division Fractions,69274,2770,0,0,11602,77908,,1 2/3,0,,2,2.0
325159,33765364,279730,78499,52036,91360,1,1,1,19297,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,19297,30009,,22,0,,173,173.0
52418,38265952,290770,96220,51796,91120,1,1,1,397510,tutor,algebra,7035,14414,222,MasterySection,7035,13.0,Median,69274,2770,0,2,397510,50196,,51,0,,7,7.0
286004,36362225,285720,92249,34420,53845,1,0,1,3577,tutor,algebra,5961,14020,3,MasterySection,5961,277.0,Addition and Subtraction Integers,58932,4780,4,4,9956,30650,,,1,1.0,528,528.0
384859,34319759,280057,78562,50930,89844,1,1,0,1,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,1,47492,,6,0,,122,122.0
160835,38150986,290977,96222,48496,87109,1,1,1,26061,tutor,algebra,6917,14414,15,MasterySection,6917,61.0,Division Fractions,69274,2770,0,4,26061,46275,,9 4/5,0,,9,9.0
17875,30761261,268055,84139,53617,93588,1,1,1,28348,tutor,algebra,7223,12661,14,MasterySection,7119,9.0,Stem and Leaf Plot,55425,5056,0,3,28348,52588,,52,0,,13,13.0
480874,34897532,275220,79016,73435,135948,1,1,1,10678,tutor,fill_in_1,9912,12888,45,MasterySection,9912,,,42999,2770,0,0,10678,73247,,3(b^7),0,,129,35.0
45774,22138559,264021,79584,51750,91074,1,1,1,99781,tutor,algebra,7035,12361,32,MasterySection,7035,12.0,Mean,45671,5049,0,3,99781,50151,,7.3,0,,1,1.0
374656,34289666,279728,78501,50882,89796,1,1,1,79646,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,79646,31688,,144,0,,156,156.0
452797,35814310,280785,85725,84182,160149,1,0,3,145873,tutor,algebra,10134,13577,43,MasterySection,10134,346.0,Polynomial Factors,45671,5049,0,4,178562,44557,,(x+11)(x+11),0,,1,1.0
351123,33668335,279732,78551,52069,91393,1,1,1,54477,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,54477,30010,,35,0,,11,11.0
11644,38144835,291372,96260,53172,93132,1,1,1,51151,tutor,fill_in_1,7113,14415,134,MasterySection,7113,4.0,Histogram as Table or Graph,69274,2770,0,3,51151,32148,,75,0,,1,1.0
402639,24672042,266512,77999,49054,87734,1,1,1,48839,tutor,algebra,6925,12349,11,MasterySection,6925,311.0,Equation Solving Two or Fewer Steps,11446,1645,0,3,48839,46279,,-12,0,,3,3.0
444234,38140739,290907,96221,35247,55023,1,1,1,552562,tutor,algebra,5971,14414,85,MasterySection,5971,322.0,Write Linear Equation from Ordered Pairs,69274,2770,0,6,552562,34858,,y=2x-3,0,,1,1.0
509997,32633044,277118,88186,63074,120218,0,1,1,3114,tutor,algebra,8656,13221,2,MasterySection,8656,,,60029,5448,0,0,3114,63037,,16,0,,21,
152184,32081491,276982,83206,49792,88488,1,1,1,23734,tutor,algebra,8128,12309,43,MasterySection,6948,54.0,Rounding,35135,1357,0,4,23734,29908,,4.19,0,,1,1.0
351110,34318842,280058,78550,50382,89275,1,1,0,1,tutor,algebra,7212,12262,17,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,1,30010,,40.5,0,,45,45.0
255999,38134662,291357,96267,32165,49340,1,1,1,48968,tutor,algebra,5925,14415,145,MasterySection,5925,92.0,Pattern Finding ,69274,2770,0,0,48968,30036,,68600,0,,28,18.0
239611,30572540,271916,78912,63074,120216,1,1,1,3731,tutor,algebra,9144,12886,24,MasterySection,8656,85.0,Absolute Value,42999,2770,0,0,3731,63037,,1,0,,3,3.0
116304,29928231,271059,80234,47469,86054,1,1,1,6450,tutor,algebra,9583,12438,16,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,6450,29868,,0.3,0,,13,13.0
177834,34573659,280036,78536,46440,84628,1,1,1,91053,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,91053,46397,,11.7,0,,77,77.0
385387,34319091,280057,78566,50904,89818,1,1,0,1,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,1,31688,,32,0,,193,193.0
479407,32843854,275217,78991,72823,135071,1,1,1,30823,tutor,fill_in_1,9908,12888,42,MasterySection,9908,,,42999,2770,0,0,30823,70535,,x^4,0,,102,30.0
187665,34288647,280034,78899,47147,85663,1,1,1,99428,tutor,algebra,7201,12375,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,99428,46397,,26.22,0,,46,46.0
37342,34333830,280033,78576,53234,93194,1,1,1,8284,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,8284,52495,,3,0,,77,77.0
21464,31256815,271212,78918,31802,48590,1,0,2,14477,tutor,algebra,5915,12352,228,MasterySection,5915,10.0,Table,42999,2770,0,4,37237,30800,,19,0,,19,19.0
130563,38255724,290780,96290,53494,93465,1,1,1,15422,tutor,algebra,7118,14414,213,MasterySection,7118,48.0,Equivalent Fractions,69274,2770,0,3,15422,52571,,45,0,,7,7.0
458165,30737993,272454,83190,35983,56179,1,0,1,2088,tutor,algebra,10296,12315,51,MasterySection,5977,375.0,Solving Inequalities,45778,5056,4,5,9584,32883,,,1,0.0,11,11.0
74100,23020479,226382,79507,41850,74005,1,1,1,8602,tutor,algebra,6101,11896,8,MasterySection,6093,18.0,Probability of a Single Event,14630,2770,0,5,8602,30247,,Oct-35,0,,7,7.0
279209,32777307,278360,84809,50824,89738,1,0,2,3223,tutor,algebra,7012,13286,3,MasterySection,7012,277.0,Addition and Subtraction Integers,59882,5260,0,3,18938,29883,,0,0,,3,3.0
313846,31386913,273179,86981,47838,86440,1,1,1,50297,tutor,algebra,10471,12833,1,MasterySection,6910,280.0,Addition and Subtraction Fractions,57051,5307,0,4,50297,46266,,4  9/20,0,,10,10.0
41537,34533119,280033,79605,53231,93191,1,1,1,19100,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,19100,52495,,5,0,,127,127.0
487002,28481397,270272,79264,36783,57532,0,1,1,21776,tutor,algebra,5914,12351,129,MasterySection,5914,,,42999,2770,0,3,21776,30041,,4,0,,37,
279700,27367241,269106,85200,50908,89822,1,1,1,6187,tutor,algebra,7014,12672,2,MasterySection,7014,277.0,Addition and Subtraction Integers,55469,5260,0,3,6187,29948,,6,0,,4,4.0
382844,33665730,279733,78553,50935,89849,1,1,1,94652,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,94652,47492,,5,0,,49,49.0
490700,33529046,278150,79606,38351,61591,0,0,3,8174,tutor,algebra,6022,12436,25,MasterySection,6022,,,43007,2770,0,5,39897,30482,,1.4,0,,11,
494148,25125350,267103,80181,46988,85365,0,0,4,5460,tutor,algebra,6854,12466,42,MasterySection,6854,,,48003,1998,3,3,25740,30524,,-14,0,1.0,158,
443114,35103992,280996,78875,52315,91649,1,1,1,26596,tutor,algebra,7220,12375,23,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,2,26596,31688,,70,0,,22,22.0
68852,31200864,271319,85717,74894,139569,0,0,2,12719,tutor,fill_in_1,9797,12873,31,MasterySection,9797,17.0,Probability of Two Distinct Events,45671,5049,0,3,15733,30419,,4,0,,11,
143624,25092047,265815,81442,55639,97840,1,1,1,6484,tutor,algebra,7628,12569,5,MasterySection,5952,50.0,Ordering Fractions,45671,5049,0,0,6484,54699,,3-Aug,0,,5,5.0
223264,32820199,278153,79666,48685,87316,1,0,2,62888,tutor,choose_1,7480,12436,28,MasterySection,7195,79.0,Proportion,43007,2770,0,5,70283,34871,151633.0,,0,,5,5.0
45401,31394038,271984,78980,73201,135626,1,1,1,103243,tutor,algebra,9878,12887,29,MasterySection,9878,12.0,Mean,42999,2770,0,2,103243,63445,,46.05,0,,4,4.0
391440,25102349,266418,78905,42494,75451,1,1,1,24969,tutor,algebra,6180,12352,118,MasterySection,6180,307.0,Volume Rectangular Prism,42999,2770,0,3,24969,31688,,70,0,,1,1.0
370574,33640094,279728,78763,50855,89769,1,0,2,70230,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,85148,31687,,31.4,0,,44,44.0
245212,36396956,285867,77118,49548,88240,1,1,1,3884,tutor,algebra,6937,14033,7,MasterySection,6937,86.0,Exponents,48183,139,0,3,3884,29913,,64,0,,251,251.0
383810,33703079,279733,78558,50921,89835,1,1,1,420530,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,420530,47492,,4,0,,44,44.0
65339,32075782,270300,78981,42010,74507,1,1,1,81733,tutor,algebra,6110,12351,160,MasterySection,6094,17.0,Probability of Two Distinct Events,42999,2770,0,0,81733,30871,,4-Jan,0,,18,18.0
65011,31788901,271202,78923,53778,93749,1,1,1,19766,tutor,algebra,7123,12352,233,MasterySection,7123,17.0,Probability of Two Distinct Events,42999,2770,0,3,19766,52600,,25-May,0,,12,12.0
353907,33706875,279732,78571,52067,91391,1,1,1,49906,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,49906,30010,,36,0,,159,159.0
196359,24628236,265352,78903,32176,49373,1,1,1,170766,tutor,algebra,5925,12352,85,MasterySection,5925,74.0,Subtraction Whole Numbers,42999,2770,0,0,170766,30036,,95500,0,,5,3.0
233642,22798121,263239,81578,47058,85557,1,0,2,15167,tutor,algebra,6863,12466,5,MasterySection,6863,82.0,Scientific Notation,48003,1998,2,2,61642,46036,,,1,1.0,5,5.0
309873,23366648,265924,79693,34368,53793,1,1,1,21863,tutor,algebra,7652,12237,18,MasterySection,5960,280.0,Addition and Subtraction Fractions,48181,139,0,3,21863,30648,,-0.111111111,0,,7,7.0
140979,21493124,262770,78974,39341,66264,1,1,1,10562,tutor,choose_1,6038,12351,22,MasterySection,6038,50.0,Ordering Fractions,42999,2770,0,5,10562,29897,104721.0,,0,,1,1.0
369708,33721727,279728,78588,50861,89775,1,0,2,97668,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,115936,31687,,5.6049,0,1.0,40,40.0
400927,30070198,272327,86553,32940,51025,0,0,2,5156,tutor,algebra,10257,12963,6,MasterySection,10257,310.0,Order of Operations All,45671,5049,0,5,14969,30078,,0,0,,25,
369936,33723484,279728,78589,50849,89763,1,1,1,154001,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,154001,31687,,117.75,0,,6,6.0
322795,35113272,281001,78541,50406,89299,1,1,0,1,tutor,algebra,7212,12262,23,MasterySection,6272,295.0,Area Parallelogram,46174,5056,0,3,1,30011,,84,0,,47,47.0
14896,26089821,263874,81049,53344,93304,1,1,1,9661,tutor,algebra,7115,12512,148,MasterySection,7115,8.0,Scatter Plot,52749,73,0,2,9661,52499,,20,0,,4,4.0
166398,38275188,291467,96243,47612,86213,1,0,2,42526,tutor,algebra,7179,14415,26,MasterySection,7179,65.0,Least Common Multiple,69274,2770,1,4,77788,46083,,16,0,0.0,6,6.0
163016,30993337,273139,78413,31650,48074,1,1,1,42106,tutor,algebra,10450,12455,34,MasterySection,5919,64.0,Fraction Of,49076,5177,0,0,42106,30551,,14-Mar,0,,3,3.0
524743,38250454,290642,96293,73266,135709,1,1,1,19688,tutor,fill_in_1,9907,14413,55,MasterySection,9907,,,69274,2770,0,0,19688,58312,,3(b^5),0,,10,7.0
296634,36410558,285866,77118,99360,189554,1,1,1,2812,tutor,algebra,11899,14033,6,MasterySection,11899,279.0,Multiplication and Division Integers,48183,139,0,2,2812,31001,,-2,0,,2148,2148.0
347795,33649197,279732,78514,50385,89278,1,1,1,56963,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,56963,30010,,21,0,,96,96.0
422205,38148554,290855,96229,57407,107872,1,0,1,116033,tutor,algebra,8564,14414,140,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,116142,55901,,-0.222222222,0,,39,29.0
346094,38186214,291411,96266,42902,76411,1,1,1,333207,tutor,algebra,6272,14415,100,MasterySection,6272,297.0,Area Trapezoid,69274,2770,0,0,333207,31690,,24,0,,1,1.0
36212,34320666,280037,78567,53244,93204,1,1,1,36115,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,36115,52497,,21,0,,76,76.0
57789,29015517,270967,85109,36892,57899,1,1,1,547256,tutor,algebra,9656,12455,25,MasterySection,5918,15.0,Range,49076,5177,0,0,547256,30048,,31,0,,2,2.0
524433,38255238,290585,96290,73474,135987,1,0,2,39703,tutor,fill_in_1,9911,14412,53,MasterySection,9911,,,69274,2770,2,2,59094,73250,,2/3c^6,0,1.0,140,85.0
358786,38284642,290880,96224,42414,75336,1,0,5,12056,tutor,algebra,6152,14414,112,MasterySection,6152,301.0,Surface Area Rectangular Prism,69274,2770,0,7,171934,31684,,16,0,,1,1.0
70508,38276587,290764,96232,41967,74354,1,1,1,10937,tutor,fill_in_1,6109,14414,231,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,10937,31062,,2-Jan,0,,16,16.0
267326,36369543,285788,77118,46602,84890,1,1,1,2590,tutor,algebra,7012,14033,1,MasterySection,7012,277.0,Addition and Subtraction Integers,48183,139,0,4,2590,29881,,1,0,,917,917.0
132497,23896555,263364,78804,39486,66409,1,1,1,12860,tutor,choose_1,6829,12340,12,MasterySection,6040,49.0,Ordering Positive Decimals,11804,76,0,0,12860,30054,105155.0,,0,,5,5.0
6262,30098576,270289,78989,36834,57683,1,0,1,37995,tutor,algebra,5916,12351,150,MasterySection,5916,2.0,Circle Graph,42999,2770,0,0,38012,30397,,245,0,,7,7.0
507573,32665211,276939,88015,34581,54078,0,1,1,7591,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,0,3,7591,30677,,-0.2,0,,30,
201643,38228220,291369,96245,31719,48455,1,0,1,61208,tutor,algebra,5915,14415,140,MasterySection,5915,74.0,Subtraction Whole Numbers,69274,2770,0,0,61311,30036,,995000,0,,10,6.0
497503,35043216,277643,81604,36950,58136,0,1,1,13458,tutor,choose_1,5918,13241,151,MasterySection,5918,,,22763,73,0,2,13458,30050,87307.0,,0,,32,
285509,36342733,285718,92249,46616,84904,1,1,1,5434,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,3,5434,29882,,-4,0,,33,33.0
311267,27193882,266608,83628,47731,86332,1,1,1,39182,tutor,algebra,8464,12634,13,MasterySection,6910,280.0,Addition and Subtraction Fractions,54767,5117,0,4,39182,46265,,30-Nov,0,,3,3.0
466122,29727270,272171,78028,37036,58418,0,0,6,60842,tutor,choose_1,5919,12349,24,MasterySection,5919,,,11446,1645,0,2,111178,30063,87851.0,,0,,1,
165346,32420611,277519,80807,47536,86137,1,0,3,27758,tutor,algebra,7196,13241,27,MasterySection,6896,65.0,Least Common Multiple,22763,73,5,5,113571,29957,,2,0,1.0,15,15.0
467493,26628005,266964,78266,56490,101972,0,1,2,2609,tutor,choose_1,7629,12315,23,MasterySection,5951,,,45778,5056,0,0,2609,55828,186062.0,,0,,78,
41662,33516917,279139,79627,36762,57467,1,0,1,45172,tutor,algebra,5914,12436,46,MasterySection,5914,11.0,Venn Diagram,43007,2770,0,0,45203,30041,,25,0,,1,1.0
402041,30727177,272479,70707,55576,97588,0,1,1,26386,tutor,algebra,5968,11816,227,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,22763,73,0,0,26386,55521,,3,0,,18,
217205,27043709,269369,83128,37613,59898,1,0,6,30450,tutor,algebra,6012,12603,10,MasterySection,6012,77.0,Finding Percents,54411,73,5,5,60213,30483,,35%,0,1.0,2,2.0
423863,38145232,291430,96260,55567,97551,1,0,2,11233,tutor,algebra,5968,14415,81,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,69274,2770,2,3,32634,54581,,,1,0.0,18,15.0
263438,32517362,277507,53167,49857,88556,1,0,2,31771,tutor,algebra,6953,13241,15,MasterySection,6953,276.0,Multiplication and Division Positive Decimals,22763,73,0,6,50573,29942,,0.5,0,,1,1.0
196282,23842774,266096,78773,34345,53761,1,1,1,11496,tutor,algebra,8017,12574,2,MasterySection,5959,74.0,Subtraction Whole Numbers,11804,76,0,0,11496,30525,,7,0,,3,3.0
31181,34371710,280037,78538,53205,93165,1,1,1,14529,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,14529,52495,,3,0,,261,261.0
375989,33649128,279733,78516,50904,89818,1,1,1,36871,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,36871,31688,,32,0,,186,186.0
163973,29677527,270562,73962,47624,86225,1,0,2,83369,tutor,algebra,7179,11816,136,MasterySection,7179,65.0,Least Common Multiple,22763,73,4,4,147318,46083,,15,0,1.0,2,2.0
12761,26926100,265350,78915,36063,56259,1,0,1,495117,tutor,algebra,5978,12352,83,MasterySection,5978,5.0,Number Line,42999,2770,4,4,549352,32893,,,1,1.0,2,2.0
380024,33667777,279733,78536,50929,89843,1,1,1,50415,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,50415,47492,,6,0,,351,351.0
108182,29873942,271445,77948,47466,86051,1,1,1,28465,tutor,algebra,6891,12438,20,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,28465,29868,,0.3,0,,44,44.0
132572,21173853,262918,78880,39598,66521,1,1,1,7719,tutor,choose_1,6829,12438,3,MasterySection,6040,49.0,Ordering Positive Decimals,23907,76,0,4,7719,30640,105491.0,,0,,5,5.0
455229,27262856,270078,78176,35309,55085,1,1,1,38019,tutor,algebra,9378,12315,36,MasterySection,5972,368.0,Solving for a variable,45778,5056,0,4,38019,30843,,f=-55,0,,6,6.0
497465,23178941,263219,81578,52380,91778,1,0,1,138218,tutor,algebra,7039,12466,3,MasterySection,7039,,,48003,1998,0,0,138453,30078,,160,0,,123,13.0
120722,27344494,269291,85031,47315,85833,1,0,1,48642,tutor,algebra,6876,12672,12,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,55469,5260,2,3,58689,29869,,,1,0.0,10,10.0
397284,28182910,270577,64525,32915,50990,1,1,1,35704,tutor,algebra,5942,11816,151,MasterySection,5942,310.0,Order of Operations All,22763,73,0,4,35704,30267,,-12,0,,1,1.0
182449,34320735,280036,78560,47162,85678,1,1,1,71364,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,71364,46399,,36.72,0,,36,36.0
366815,33705026,279733,78561,50847,89761,1,0,2,100247,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,107878,31687,,35.235,0,1.0,186,186.0
393754,38249177,291392,96252,43106,77370,0,1,1,17486,tutor,algebra,6273,14415,117,MasterySection,6273,308.0,Volume Sphere,69274,2770,0,2,17486,31680,,1.5,0,,6,
155175,33522064,279159,79776,34312,53629,1,1,1,68353,tutor,algebra,5959,12437,65,MasterySection,5959,58.0,Addition Whole Numbers,43007,2770,0,0,68353,30524,,14,0,,4,4.0
185700,27412987,270119,78579,46436,84624,1,1,1,254137,tutor,algebra,7201,12618,17,MasterySection,7201,70.0,Percent Of,49343,5056,0,4,254137,46397,,32.8,0,,4,4.0
335648,33701401,279730,78875,52033,91357,1,1,1,54060,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,54060,30009,,20,0,,44,44.0
492253,31644136,274499,79761,44434,80386,0,1,1,9684,tutor,choose_1,6472,12437,20,MasterySection,6472,,,43007,2770,0,2,9684,41938,138749.0,,0,,4,
325018,33765262,279730,78499,50370,89263,1,0,2,28171,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,30593,30009,,174,0,,32,32.0
60949,29995023,271204,79070,53743,93714,1,1,1,5631,tutor,algebra,7120,12352,216,MasterySection,7120,16.0,Counting Methods,42999,2770,0,2,5631,30449,,24,0,,2,2.0
364609,34298984,279733,78544,52309,91643,1,0,2,128626,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,162828,31687,,7850,0,1.0,40,40.0
176139,34290771,280036,78521,46764,85092,1,0,2,125838,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,238252,46397,,37.74,0,,51,51.0
249760,23149064,265804,78390,52179,91507,1,1,1,30645,tutor,choose_1,7023,12419,5,MasterySection,7023,92.0,Pattern Finding ,32543,4812,0,2,30645,48167,159622.0,,0,,1,1.0
421603,38141864,290857,96221,55592,97650,1,0,2,41797,tutor,algebra,7630,14414,138,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,3,60622,55509,,-1.818181818,0,,31,19.0
215126,30641167,271910,79034,46741,85049,1,1,1,11197,tutor,algebra,9868,12888,18,MasterySection,9868,77.0,Finding Percents,42999,2770,0,3,11197,46377,,58,0,,24,24.0
327288,33649975,279732,78523,50373,89266,1,1,1,20052,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,20052,30009,,32,0,,69,69.0
11512,38181958,291359,96241,53139,93099,1,1,1,67773,tutor,fill_in_1,7113,14415,151,MasterySection,7113,4.0,Histogram as Table or Graph,69274,2770,0,3,67773,32148,,41,0,,10,10.0
408251,26800345,267968,78919,57405,107859,0,1,1,5281,tutor,algebra,8564,12352,144,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,42999,2770,0,1,5281,55901,,8,0,,80,
